  run  | cfg | numfile |           start            |            stop            |    runlength    
  9961 | 544 |       1 | 2017-02-08 16:01:30.749299 | 2017-02-08 18:49:50.51257  | 02:48:19.763271
  9960 | 545 |       1 | 2017-02-08 15:52:45.409912 | 2017-02-08 15:57:09.907067 | 00:04:24.497155
  9959 | 545 |       1 | 2017-02-08 15:43:31.990907 | 2017-02-08 15:47:50.095982 | 00:04:18.105075
  9958 | 545 |       1 | 2017-02-08 15:19:54.507779 | 2017-02-08 15:23:50.509839 | 00:03:56.00206
  9957 | 545 |       1 | 2017-02-08 14:29:30.028281 | 2017-02-08 14:31:58.717426 | 00:02:28.689145
  9956 | 545 |       1 | 2017-02-08 14:05:38.883955 | 2017-02-08 14:09:48.089294 | 00:04:09.205339
  9955 | 545 |       1 |                            |                            | 
  9954 | 545 |       1 | 2017-02-08 13:53:14.974709 | 2017-02-08 13:59:24.835099 | 00:06:09.86039
  9953 | 544 |       1 | 2017-02-08 12:53:10.557469 | 2017-02-08 13:20:26.092479 | 00:27:15.53501
  9952 | 544 |       1 |                            |                            | 
  9951 | 544 |       1 | 2017-02-08 12:13:12.162492 | 2017-02-08 12:45:10.090219 | 00:31:57.927727
  9950 | 545 |       1 | 2017-02-08 11:39:50.224262 | 2017-02-08 12:09:01.017904 | 00:29:10.793642
  9949 | 545 |       1 | 2017-02-08 11:30:02.699348 |                            | 
  9948 | 545 |       1 | 2017-02-08 10:56:24.561541 | 2017-02-08 11:26:42.846895 | 00:30:18.285354
  9947 | 542 |       1 | 2017-02-08 10:30:24.782701 | 2017-02-08 10:31:22.29674  | 00:00:57.514039
  9946 | 542 |       1 | 2017-02-08 10:21:08.576232 | 2017-02-08 10:22:06.081804 | 00:00:57.505572
  9945 | 542 |       1 | 2017-02-08 10:17:05.517217 | 2017-02-08 10:17:50.573019 | 00:00:45.055802
  9944 | 542 |       1 | 2017-02-08 10:12:30.97157  | 2017-02-08 10:13:47.052471 | 00:01:16.080901
  9943 | 544 |       1 | 2017-02-08 08:17:56.74831  | 2017-02-08 10:08:31.264311 | 01:50:34.516001
  9942 | 544 |       1 | 2017-02-08 07:10:46.754688 | 2017-02-08 08:14:01.003782 | 01:03:14.249094
  9941 | 544 |       1 | 2017-02-08 00:07:34.245834 | 2017-02-08 07:07:47.2085   | 07:00:12.962666
  9940 | 544 |       1 | 2017-02-08 00:04:02.857401 |                            | 
  9939 | 520 |       1 | 2017-02-07 23:55:19.428115 | 2017-02-08 00:00:21.095524 | 00:05:01.667409
  9938 | 543 |       1 |                            |                            | 
  9937 | 543 |       1 |                            |                            | 
  9936 | 543 |       1 |                            |                            | 
  9935 | 543 |       1 |                            |                            | 
  9934 | 543 |       1 |                            |                            | 
  9933 | 541 |       1 |                            |                            | 
  9932 | 541 |       1 | 2017-02-07 23:08:10.21366  | 2017-02-07 23:08:38.552478 | 00:00:28.338818
  9931 | 541 |       1 | 2017-02-07 23:04:48.056411 | 2017-02-07 23:05:16.925124 | 00:00:28.868713
  9930 | 541 |       1 | 2017-02-07 16:05:02.822673 | 2017-02-07 22:25:59.094788 | 06:20:56.272115
  9929 | 541 |       1 | 2017-02-07 15:57:22.819989 | 2017-02-07 16:01:34.892319 | 00:04:12.07233
  9928 | 539 |       1 | 2017-02-07 13:55:55.892449 | 2017-02-07 15:53:37.980944 | 01:57:42.088495
  9927 | 539 |       1 | 2017-02-07 06:52:36.852156 | 2017-02-07 13:52:54.990415 | 07:00:18.138259
  9926 | 539 |       1 | 2017-02-07 01:10:11.544911 | 2017-02-07 06:49:07.955192 | 05:38:56.410281
  9925 | 532 |       1 | 2017-02-07 01:03:12.187683 |                            | 
  9924 | 532 |       1 | 2017-02-07 00:44:41.417333 | 2017-02-07 01:00:10.223724 | 00:15:28.806391
  9923 | 532 |       1 | 2017-02-06 17:41:21.787086 | 2017-02-07 00:41:36.291802 | 07:00:14.504716
  9922 | 532 |       1 | 2017-02-06 12:53:28.719772 | 2017-02-06 17:38:09.064201 | 04:44:40.344429
  9921 | 540 |       1 |                            |                            | 
  9920 | 540 |       1 |                            |                            | 
  9919 | 540 |       1 |                            |                            | 
  9918 | 540 |       1 |                            |                            | 
  9917 | 540 |       1 |                            |                            | 
  9916 | 540 |       1 |                            |                            | 
  9915 | 539 |       1 | 2017-02-06 12:27:05.355627 | 2017-02-06 12:42:27.441143 | 00:15:22.085516
  9914 | 539 |       1 | 2017-02-06 12:03:07.439142 | 2017-02-06 12:23:41.672977 | 00:20:34.233835
  9913 | 539 |       1 |                            |                            | 
  9912 | 539 |       1 | 2017-02-06 10:26:46.650879 | 2017-02-06 11:57:14.446565 | 01:30:27.795686
  9911 | 539 |       1 | 2017-02-06 05:19:21.379866 | 2017-02-06 10:23:43.466504 | 05:04:22.086638
  9910 | 539 |       1 | 2017-02-06 03:42:57.230718 | 2017-02-06 05:15:55.969287 | 01:32:58.738569
  9909 | 539 |       1 | 2017-02-06 01:14:36.359939 | 2017-02-06 03:38:54.286512 | 02:24:17.926573
  9908 | 539 |       1 |                            |                            | 
  9907 | 539 |       1 | 2017-02-05 21:03:06.201556 | 2017-02-06 01:08:52.831133 | 04:05:46.629577
  9906 | 539 |       1 | 2017-02-05 13:59:49.244802 | 2017-02-05 21:00:02.094653 | 07:00:12.849851
  9905 | 539 |       1 |                            |                            | 
  9904 | 539 |       1 | 2017-02-05 13:49:35.795016 | 2017-02-05 13:54:00.125368 | 00:04:24.330352
  9903 | 539 |       1 | 2017-02-05 08:37:01.664596 | 2017-02-05 13:46:46.736558 | 05:09:45.071962
  9902 | 539 |       1 | 2017-02-05 08:24:01.77997  | 2017-02-05 08:28:13.75003  | 00:04:11.97006
  9901 | 539 |       1 | 2017-02-05 08:19:16.092954 | 2017-02-05 08:20:16.172571 | 00:01:00.079617
  9900 | 539 |       1 |                            |                            | 
  9899 | 539 |       1 | 2017-02-05 02:42:33.725964 | 2017-02-05 08:13:11.251018 | 05:30:37.525054
  9898 | 539 |       1 | 2017-02-05 01:19:11.040073 | 2017-02-05 02:39:03.90966  | 01:19:52.869587
  9897 | 539 |       1 | 2017-02-05 01:13:46.649685 | 2017-02-05 01:16:19.188516 | 00:02:32.538831
  9896 | 539 |       1 | 2017-02-04 20:02:12.531067 | 2017-02-05 01:10:33.226935 | 05:08:20.695868
  9895 | 539 |       1 | 2017-02-04 12:58:45.234285 | 2017-02-04 19:58:58.661032 | 07:00:13.426747
  9894 | 539 |       1 | 2017-02-04 10:50:47.121511 | 2017-02-04 12:54:38.950397 | 02:03:51.828886
  9893 | 539 |       1 |                            |                            | 
  9892 | 539 |       1 |                            |                            | 
  9891 | 539 |       1 | 2017-02-04 09:51:10.198055 | 2017-02-04 10:42:46.451365 | 00:51:36.25331
  9890 | 539 |       1 | 2017-02-04 05:52:56.112199 | 2017-02-04 09:47:55.407898 | 03:54:59.295699
  9889 | 539 |       1 | 2017-02-04 00:50:56.691899 | 2017-02-04 05:49:09.06202  | 04:58:12.370121
  9888 | 539 |       1 | 2017-02-03 21:49:50.850697 | 2017-02-04 00:47:40.226823 | 02:57:49.376126
  9887 | 539 |       1 | 2017-02-03 16:24:01.837128 | 2017-02-03 19:22:10.351508 | 02:58:08.51438
  9886 | 539 |       1 |                            |                            | 
  9885 | 532 |       1 | 2017-02-03 14:19:33.078251 | 2017-02-03 16:17:58.467374 | 01:58:25.389123
  9884 | 532 |       1 |                            |                            | 
  9883 | 532 |       1 | 2017-02-03 12:41:05.933995 | 2017-02-03 14:13:33.592283 | 01:32:27.658288
  9882 | 532 |       1 | 2017-02-03 10:36:22.272076 | 2017-02-03 10:45:25.805796 | 00:09:03.53372
  9881 | 532 |       1 |                            |                            | 
  9880 | 532 |       1 | 2017-02-03 10:19:00.212625 | 2017-02-03 10:19:38.46517  | 00:00:38.252545
  9879 | 532 |       1 | 2017-02-03 10:07:06.419877 | 2017-02-03 10:12:53.842777 | 00:05:47.4229
  9878 | 532 |       1 | 2017-02-03 09:55:21.295105 | 2017-02-03 10:00:54.306727 | 00:05:33.011622
  9877 | 532 |       1 |                            |                            | 
  9876 | 532 |       1 | 2017-02-03 09:43:38.082049 | 2017-02-03 09:49:07.358304 | 00:05:29.276255
  9875 | 532 |       1 | 2017-02-03 09:31:57.139608 | 2017-02-03 09:39:50.375933 | 00:07:53.236325
  9874 | 532 |       1 | 2017-02-03 09:24:22.035921 | 2017-02-03 09:26:42.971949 | 00:02:20.936028
  9873 | 532 |       1 | 2017-02-03 06:20:14.948724 | 2017-02-03 09:21:00.129657 | 03:00:45.180933
  9872 | 532 |       1 | 2017-02-03 05:03:09.093164 | 2017-02-03 06:17:27.771236 | 01:14:18.678072
  9871 | 532 |       1 | 2017-02-03 02:05:08.497226 | 2017-02-03 04:59:51.457326 | 02:54:42.9601
  9870 | 532 |       1 | 2017-02-03 00:56:42.174332 | 2017-02-03 02:01:34.714838 | 01:04:52.540506
  9869 | 532 |       1 | 2017-02-03 00:13:43.575724 | 2017-02-03 00:53:30.816731 | 00:39:47.241007
  9868 | 532 |       1 | 2017-02-02 23:39:06.754285 | 2017-02-03 00:10:43.946675 | 00:31:37.19239
  9867 | 532 |       1 | 2017-02-02 21:05:27.029534 | 2017-02-02 23:36:28.354717 | 02:31:01.325183
  9866 | 532 |       1 | 2017-02-02 17:27:22.749919 | 2017-02-02 21:01:51.522252 | 03:34:28.772333
  9865 | 532 |       1 | 2017-02-02 17:07:02.468259 | 2017-02-02 17:17:10.125297 | 00:10:07.657038
  9864 | 532 |       1 | 2017-02-02 16:43:13.702721 | 2017-02-02 17:03:24.643141 | 00:20:10.94042
  9863 | 532 |       1 | 2017-02-02 16:32:50.04616  | 2017-02-02 16:37:29.584512 | 00:04:39.538352
  9862 | 532 |       1 | 2017-02-02 16:00:39.057165 | 2017-02-02 16:27:07.520223 | 00:26:28.463058
  9861 | 532 |       1 | 2017-02-02 15:40:17.222315 | 2017-02-02 15:57:43.257843 | 00:17:26.035528
  9860 | 532 |       1 |                            |                            | 
  9859 | 532 |       1 | 2017-02-02 15:07:03.239591 | 2017-02-02 15:31:31.977919 | 00:24:28.738328
  9858 | 532 |       1 | 2017-02-02 14:28:33.203311 | 2017-02-02 15:00:58.232297 | 00:32:25.028986
  9857 | 532 |       1 | 2017-02-02 14:21:18.328153 | 2017-02-02 14:22:04.410602 | 00:00:46.082449
  9856 | 532 |       1 | 2017-02-02 14:16:46.802966 | 2017-02-02 14:18:24.312168 | 00:01:37.509202
  9855 | 532 |       1 | 2017-02-02 13:44:59.744272 | 2017-02-02 14:10:43.724389 | 00:25:43.980117
  9854 | 532 |       1 | 2017-02-02 09:40:21.495632 | 2017-02-02 13:38:12.72425  | 03:57:51.228618
  9853 | 532 |       1 |                            |                            | 
  9852 | 532 |       1 | 2017-02-02 09:02:56.734388 | 2017-02-02 09:34:18.53541  | 00:31:21.801022
  9851 | 532 |       1 | 2017-02-02 06:35:59.426043 | 2017-02-02 08:59:50.527258 | 02:23:51.101215
  9850 | 532 |       1 | 2017-02-02 06:19:21.019184 | 2017-02-02 06:26:54.774646 | 00:07:33.755462
  9849 | 532 |       1 | 2017-02-02 06:10:50.602555 |                            | 
  9848 | 532 |       1 | 2017-02-01 23:51:12.691523 | 2017-02-02 06:07:59.852748 | 06:16:47.161225
  9847 | 532 |       1 | 2017-02-01 21:46:15.859779 | 2017-02-01 23:48:03.072686 | 02:01:47.212907
  9846 | 532 |       1 | 2017-02-01 19:26:31.83516  | 2017-02-01 21:43:01.505622 | 02:16:29.670462
  9845 | 532 |       1 |                            |                            | 
  9844 | 532 |       1 |                            |                            | 
  9843 | 532 |       1 | 2017-02-01 16:56:09.589091 | 2017-02-01 19:18:54.909169 | 02:22:45.320078
  9842 | 532 |       1 | 2017-02-01 16:43:06.02616  | 2017-02-01 16:49:44.448043 | 00:06:38.421883
  9841 | 532 |       1 | 2017-02-01 16:36:28.799643 |                            | 
  9840 | 532 |       1 | 2017-02-01 16:24:41.871169 | 2017-02-01 16:29:10.68171  | 00:04:28.810541
  9839 | 532 |       1 | 2017-02-01 15:53:16.944406 | 2017-02-01 16:21:36.312492 | 00:28:19.368086
  9838 | 532 |       1 | 2017-02-01 15:10:46.568263 | 2017-02-01 15:46:37.619018 | 00:35:51.050755
  9837 | 532 |       1 | 2017-02-01 14:59:58.254826 | 2017-02-01 15:04:37.209906 | 00:04:38.95508
  9836 | 532 |       1 | 2017-02-01 14:46:33.580923 | 2017-02-01 14:53:28.905543 | 00:06:55.32462
  9835 | 532 |       1 | 2017-02-01 14:22:35.110547 | 2017-02-01 14:42:31.697198 | 00:19:56.586651
  9834 | 532 |       1 |                            |                            | 
  9833 | 532 |       1 | 2017-02-01 13:13:16.493524 | 2017-02-01 14:16:56.548036 | 01:03:40.054512
  9832 | 532 |       1 |                            |                            | 
  9831 | 532 |       1 | 2017-02-01 12:56:44.611196 | 2017-02-01 13:04:52.509353 | 00:08:07.898157
  9830 | 532 |       1 | 2017-02-01 12:28:44.618239 | 2017-02-01 12:53:41.136526 | 00:24:56.518287
  9829 | 532 |       1 | 2017-02-01 12:22:32.2969   | 2017-02-01 12:24:28.945322 | 00:01:56.648422
  9828 | 532 |       1 | 2017-02-01 12:18:52.443784 |                            | 
  9827 | 532 |       1 | 2017-02-01 12:04:12.541222 | 2017-02-01 12:15:41.963679 | 00:11:29.422457
  9826 | 532 |       1 |                            |                            | 
  9825 | 538 |       1 |                            |                            | 
  9824 | 538 |       1 |                            |                            | 
  9823 | 538 |       1 |                            |                            | 
  9822 | 538 |       1 |                            |                            | 
  9821 | 538 |       1 |                            |                            | 
  9820 | 532 |       1 | 2017-02-01 09:42:27.932583 | 2017-02-01 11:45:10.230113 | 02:02:42.29753
  9819 | 532 |       1 | 2017-02-01 06:35:29.172198 | 2017-02-01 09:39:28.556601 | 03:03:59.384403
  9818 | 532 |       1 | 2017-02-01 06:20:12.915839 | 2017-02-01 06:32:30.547042 | 00:12:17.631203
  9817 | 532 |       1 | 2017-02-01 04:18:12.335959 | 2017-02-01 06:15:56.90899  | 01:57:44.573031
  9816 | 532 |       1 | 2017-02-01 02:37:54.577428 | 2017-02-01 04:14:48.60478  | 01:36:54.027352
  9815 | 532 |       1 | 2017-02-01 01:24:35.455539 | 2017-02-01 02:34:14.752461 | 01:09:39.296922
  9814 | 532 |       1 | 2017-02-01 00:44:44.534453 | 2017-02-01 01:21:35.192252 | 00:36:50.657799
  9813 | 532 |       1 | 2017-02-01 00:13:31.288898 | 2017-02-01 00:40:35.912581 | 00:27:04.623683
  9812 | 532 |       1 | 2017-02-01 00:01:00.70837  | 2017-02-01 00:09:40.562136 | 00:08:39.853766
  9811 | 532 |       1 | 2017-01-31 23:53:58.249271 | 2017-01-31 23:57:46.129311 | 00:03:47.88004
  9810 | 532 |       1 | 2017-01-31 18:47:27.845129 | 2017-01-31 23:50:44.768502 | 05:03:16.923373
  9809 | 532 |       1 | 2017-01-31 14:50:29.479013 | 2017-01-31 17:02:25.16295  | 02:11:55.683937
  9808 | 532 |       1 |                            |                            | 
  9807 | 532 |       1 | 2017-01-31 14:11:33.9162   | 2017-01-31 14:45:08.941359 | 00:33:35.025159
  9806 | 532 |       1 |                            |                            | 
  9805 | 532 |       1 | 2017-01-31 08:52:33.566436 | 2017-01-31 08:58:59.325298 | 00:06:25.758862
  9804 | 532 |       1 | 2017-01-31 08:46:34.813955 | 2017-01-31 08:49:20.551313 | 00:02:45.737358
  9803 | 532 |       1 | 2017-01-31 01:43:16.917838 | 2017-01-31 08:43:35.007659 | 07:00:18.089821
  9802 | 532 |       1 | 2017-01-30 22:58:14.591222 | 2017-01-31 01:40:28.023597 | 02:42:13.432375
  9801 | 532 |       1 | 2017-01-30 21:26:17.084678 | 2017-01-30 22:54:32.679873 | 01:28:15.595195
  9800 | 532 |       1 |                            |                            | 
  9799 | 532 |       1 | 2017-01-30 19:11:09.389869 | 2017-01-30 21:20:44.329537 | 02:09:34.939668
  9798 | 532 |       1 | 2017-01-30 18:44:17.744147 | 2017-01-30 18:45:04.258726 | 00:00:46.514579
  9797 | 532 |       1 | 2017-01-30 18:40:24.455352 | 2017-01-30 18:41:04.458181 | 00:00:40.002829
  9796 | 532 |       1 |                            |                            | 
  9795 | 532 |       1 |                            |                            | 
  9794 | 532 |       1 | 2017-01-30 16:49:26.189642 | 2017-01-30 18:32:27.48091  | 01:43:01.291268
  9793 | 532 |       1 | 2017-01-30 16:23:25.458379 | 2017-01-30 16:37:42.960091 | 00:14:17.501712
  9792 | 532 |       1 | 2017-01-30 16:03:38.148575 | 2017-01-30 16:14:08.534128 | 00:10:30.385553
  9791 | 532 |       1 | 2017-01-30 15:49:16.166316 | 2017-01-30 15:59:49.319591 | 00:10:33.153275
  9790 | 532 |       1 | 2017-01-30 15:34:20.830775 | 2017-01-30 15:44:32.585898 | 00:10:11.755123
  9789 | 532 |       1 | 2017-01-30 15:30:47.195316 | 2017-01-30 15:31:05.26855  | 00:00:18.073234
  9788 | 532 |       1 | 2017-01-30 14:42:15.395145 | 2017-01-30 15:27:50.814094 | 00:45:35.418949
  9787 | 532 |       1 | 2017-01-30 13:44:18.168461 | 2017-01-30 14:35:18.682144 | 00:51:00.513683
